# Official SPDX license and exception identifiers — GENERATED, do not hand-edit.
#
# Source: https://github.com/spdx/license-list-data (json/licenses.json and
# json/exceptions.json), license list version 3.29.0 (released 2026-09-16).
#
# Columns (tab-separated):
#   L <id> <osi> <deprecated>   a license; osi = isOsiApproved, 1 or 0
#   X <id> <deprecated>         a license exception
#
# Deprecated identifiers are INCLUDED: registries still emit them
# (GPL-2.0, LGPL-3.0, ...), and they are valid SPDX.
#
# Refresh (then check the diff of the osi column in review):
#   go run ./scripts/gen_spdx_data > internal/spdx/spdx_data.tsv
L	CC-BY-NC-ND-3.0-IGO	0	0
L	CC-BY-NC-ND-4.0	0	0
L	CC-BY-NC-SA-1.0	0	0
L	CC-BY-NC-SA-2.0	0	0
L	CC-BY-NC-SA-2.0-DE	0	0
L	CC-BY-NC-SA-2.0-FR	0	0
L	CC-BY-NC-SA-2.0-UK	0	0
L	CC-BY-NC-SA-2.5	0	0
L	CC-BY-NC-SA-3.0	0	0
L	CC-BY-NC-SA-3.0-DE	0	0
L	CC-BY-NC-SA-3.0-IGO	0	0
L	CC-BY-NC-SA-4.0	0	0
L	CC-BY-ND-1.0	0	0
L	CC-BY-ND-2.0	0	0
L	CC-BY-ND-2.5	0	0
L	CC-BY-ND-3.0	0	0
L	CC-BY-ND-3.0-DE	0	0
L	CC-BY-ND-4.0	0	0
L	CC-BY-SA-1.0	0	0
L	CC-BY-SA-2.0	0	0
L	CC-BY-SA-2.0-UK	0	0
L	CC-BY-SA-2.1-JP	0	0
L	CC-BY-SA-2.5	0	0
L	CC-BY-SA-3.0	0	0
L	CC-BY-SA-3.0-AT	0	0
L	CC-BY-SA-3.0-DE	0	0
L	CC-BY-SA-3.0-IGO	0	0
L	CC-BY-SA-4.0	0	0
L	CC-PDDC	0	0
L	CC-PDM-1.0	0	0
L	CC-SA-1.0	0	0
L	CC0-1.0	0	0
L	CDDL-1.0	1	0
L	CDDL-1.1	1	0
L	CDL-1.0	0	0
L	CDLA-Permissive-1.0	0	0
L	CDLA-Permissive-2.0	0	0
L	CDLA-Sharing-1.0	0	0
L	CECILL-1.0	0	0
L	CECILL-1.1	0	0
L	CECILL-2.0	0	0
L	CECILL-2.1	1	0
L	CECILL-B	0	0
L	CECILL-C	0	0
L	CERN-OHL-1.1	0	0
L	CERN-OHL-1.2	0	0
L	CERN-OHL-P-2.0	1	0
L	CERN-OHL-S-2.0	1	0
L	CERN-OHL-W-2.0	1	0
L	CFITSIO	0	0
L	CMU-Mach	0	0
L	CMU-Mach-nodoc	0	0
L	CNRI-Jython	0	0
L	CNRI-Python	1	0
L	CNRI-Python-GPL-Compatible	1	0
L	COIL-1.0	0	0
L	CPAL-1.0	1	0
L	CPL-1.0	1	0
L	CPOL-1.02	0	0
L	CUA-OPL-1.0	1	0
L	Caldera	0	0
L	Caldera-no-preamble	0	0
L	Catharon	0	0
L	ClArtistic	0	0
L	Clips	0	0
L	Community-Spec-1.0	0	0
L	Condor-1.1	0	0
L	Cornell-Lossless-JPEG	0	0
L	Cronyx	0	0
L	Crossword	0	0
L	CryptoSwift	0	0
L	CrystalStacker	0	0
L	Cube	0	0
L	D-FSL-1.0	0	0
L	DEC-3-Clause	0	0
L	DL-DE-BY-2.0	0	0
L	DL-DE-ZERO-2.0	0	0
L	DOC	0	0
L	DRL-1.0	0	0
L	DRL-1.1	0	0
L	DSDP	0	0
L	DocBook-DTD	0	0
L	DocBook-Schema	0	0
L	DocBook-Stylesheet	0	0
L	DocBook-XML	0	0
L	Dotseqn	0	0
L	ECL-1.0	1	0
L	ECL-2.0	1	0
L	EFL-1.0	1	0
L	EFL-2.0	1	0
L	EPICS	0	0
L	EPL-1.0	1	0
L	EPL-2.0	1	0
L	ESA-PL-permissive-2.4	0	0
L	ESA-PL-strong-copyleft-2.4	0	0
L	ESA-PL-weak-copyleft-2.4	0	0
L	EUDatagrid	1	0
L	EUPL-1.0	0	0
L	EUPL-1.1	1	0
L	EUPL-1.2	1	0
L	Elastic-2.0	0	0
L	Entessa	1	0
L	ErlPL-1.1	0	0
L	Eurosym	0	0
L	FBM	0	0
L	FDK-AAC	0	0
L	FDK-MPEG-H	0	0
L	FSFAP	0	0
L	FSFAP-no-warranty-disclaimer	0	0
L	FSFUL	0	0
L	FSFULLR	0	0
L	FSFULLRSD	0	0
L	FSFULLRWD	0	0
L	FSL-1.1-ALv2	0	0
L	FSL-1.1-MIT	0	0
L	FTL	0	0
L	Fair	1	0
L	Ferguson-Twofish	0	0
L	Frameworx-1.0	1	0
L	FreeBSD-DOC	0	0
L	FreeImage	0	0
L	Furuseth	0	0
L	GCR-docs	0	0
L	GD	0	0
L	GFDL-1.1	0	1
L	GFDL-1.1-invariants-only	0	0
L	GFDL-1.1-invariants-or-later	0	0
L	GFDL-1.1-no-invariants-only	0	0
L	GFDL-1.1-no-invariants-or-later	0	0
L	GFDL-1.1-only	0	0
L	GFDL-1.1-or-later	0	0
L	GFDL-1.2	0	1
L	GFDL-1.2-invariants-only	0	0
L	GFDL-1.2-invariants-or-later	0	0
L	GFDL-1.2-no-invariants-only	0	0
L	GFDL-1.2-no-invariants-or-later	0	0
L	GFDL-1.2-only	0	0
L	GFDL-1.2-or-later	0	0
L	GFDL-1.3	0	1
L	GFDL-1.3-invariants-only	0	0
L	GFDL-1.3-invariants-or-later	0	0
L	GFDL-1.3-no-invariants-only	0	0
L	GFDL-1.3-no-invariants-or-later	0	0
L	GFDL-1.3-only	0	0
L	GFDL-1.3-or-later	0	0
L	GL2PS	0	0
L	GLWTPL	0	0
L	GPL-1.0	0	1
L	GPL-1.0+	0	1
L	GPL-1.0-only	0	0
L	GPL-1.0-or-later	0	0
L	GPL-2.0	1	1
L	GPL-2.0+	1	1
L	GPL-2.0-only	1	0
L	GPL-2.0-or-later	1	0
L	GPL-2.0-with-GCC-exception	0	1
L	GPL-2.0-with-autoconf-exception	0	1
L	GPL-2.0-with-bison-exception	0	1
L	GPL-2.0-with-classpath-exception	0	1
L	GPL-2.0-with-font-exception	0	1
L	GPL-3.0	1	1
L	GPL-3.0+	1	1
L	GPL-3.0-only	1	0
L	GPL-3.0-or-later	1	0
L	GPL-3.0-with-GCC-exception	1	1
L	GPL-3.0-with-autoconf-exception	0	1
L	Game-Programming-Gems	0	0
L	Giftware	0	0
L	Glide	0	0
L	Glulxe	0	0
L	Graphics-Gems	0	0
L	Gutmann	0	0
L	HDF5	0	0
L	HIDAPI	0	0
L	HP-1986	0	0
L	HP-1989	0	0
L	HPND	1	0
L	HPND-DEC	0	0
L	HPND-Fenneberg-Livingston	0	0
L	HPND-INRIA-IMAG	0	0
L	HPND-Intel	0	0
L	HPND-Kevlin-Henney	0	0
L	HPND-MIT-disclaimer	0	0
L	HPND-Markus-Kuhn	0	0
L	HPND-Netrek	0	0
L	HPND-Pbmplus	0	0
L	HPND-SMC	0	0
L	HPND-UC	0	0
L	HPND-UC-export-US	0	0
L	HPND-doc	0	0
L	HPND-doc-sell	0	0
L	HPND-export-US	0	0
L	HPND-export-US-acknowledgement	0	0
L	HPND-export-US-modify	0	0
L	HPND-export2-US	0	0
L	HPND-merchantability-variant	0	0
L	HPND-sell-MIT-disclaimer-xserver	0	0
L	HPND-sell-regexpr	0	0
L	HPND-sell-variant	0	0
L	HPND-sell-variant-MIT-disclaimer	0	0
L	HPND-sell-variant-MIT-disclaimer-rev	0	0
L	HPND-sell-variant-critical-systems	0	0
L	HTMLTIDY	0	0
L	HaskellReport	0	0
L	Hippocratic-2.1	0	0
L	Hippocratic-3.0-core	0	0
L	IBM-pibs	0	0
L	ICU	1	0
L	IEC-Code-Components-EULA	0	0
L	IJG	0	0
L	IJG-short	0	0
L	IPA	1	0
L	IPL-1.0	1	0
L	ISC	1	0
L	ISC-Veillard	0	0
L	ISO-permission	0	0
L	ImageMagick	0	0
L	Imlib2	0	0
L	Info-ZIP	0	0
L	Informatica	0	0
L	Inner-Net-2.0	0	0
L	InnoSetup	0	0
L	Intel	1	0
L	Intel-ACPI	0	0
L	Interbase-1.0	0	0
L	JPL-image	0	0
L	JPNIC	0	0
L	JSON	0	0
L	Jam	1	0
L	JasPer-2.0	0	0
L	Kastrup	0	0
L	Kazlib	0	0
L	Knuth-CTAN	0	0
L	LAL-1.2	0	0
L	LAL-1.3	0	0
L	LGPL-2.0	1	1
L	LGPL-2.0+	1	1
L	LGPL-2.0-only	1	0
L	LGPL-2.0-or-later	1	0
L	LGPL-2.1	1	1
L	LGPL-2.1+	1	1
L	LGPL-2.1-only	1	0
L	LGPL-2.1-or-later	1	0
L	LGPL-3.0	1	1
L	LGPL-3.0+	1	1
L	LGPL-3.0-only	1	0
L	LGPL-3.0-or-later	1	0
L	LGPLLR	0	0
L	LOOP	0	0
L	LPD-document	0	0
L	LPL-1.0	1	0
L	LPL-1.02	1	0
L	LPPL-1.0	0	0
L	LPPL-1.1	0	0
L	LPPL-1.2	0	0
L	LPPL-1.3a	0	0
L	LPPL-1.3c	1	0
L	LZMA-SDK-9.11-to-9.20	0	0
L	LZMA-SDK-9.22	0	0
L	Latex2e	0	0
L	Latex2e-translated-notice	0	0
L	Leptonica	0	0
L	LiLiQ-P-1.1	1	0
L	LiLiQ-R-1.1	1	0
L	LiLiQ-Rplus-1.1	1	0
L	Libpng	0	0
L	Linux-OpenIB	0	0
L	Linux-man-pages-1-para	0	0
L	Linux-man-pages-copyleft	0	0
L	Linux-man-pages-copyleft-2-para	0	0
L	Linux-man-pages-copyleft-var	0	0
L	Lucida-Bitmap-Fonts	0	0
L	MIPS	0	0
L	MIT	1	0
L	MIT-0	1	0
L	MIT-CMU	0	0
L	MIT-Click	0	0
L	MIT-Festival	0	0
L	MIT-Khronos-old	0	0
L	MIT-Modern-Variant	1	0
L	MIT-STK	0	0
L	MIT-Wu	0	0
L	MIT-advertising	0	0
L	MIT-enna	0	0
L	MIT-feh	0	0
L	MIT-open-group	0	0
L	MIT-testregex	0	0
L	MITNFA	0	0
L	MMIXware	0	0
L	MMPL-1.0.1	0	0
L	MPEG-SSG	0	0
L	MPL-1.0	1	0
L	MPL-1.1	1	0
L	MPL-2.0	1	0
L	MPL-2.0-no-copyleft-exception	1	0
L	MS-LPL	0	0
L	MS-PL	1	0
L	MS-RL	1	0
L	MTLL	0	0
L	MVT-1.1	0	0
L	Mackerras-3-Clause	0	0
L	Mackerras-3-Clause-acknowledgment	0	0
L	MakeIndex	0	0
L	Martin-Birgmeier	0	0
L	McPhee-slideshow	0	0
L	Minpack	0	0
L	MirOS	1	0
L	Motosoto	1	0
L	MulanPSL-1.0	0	0
L	MulanPSL-2.0	1	0
L	Multics	1	0
L	Mup	0	0
L	NAIST-2003	0	0
L	NASA-1.3	1	0
L	NBPL-1.0	0	0
L	NCBI-PD	0	0
L	NCGL-UK-2.0	0	0
L	NCL	0	0
L	NCSA	1	0
L	NGPL	1	0
L	NICTA-1.0	0	0
L	NIST-PD	0	0
L	NIST-PD-TNT	0	0
L	NIST-PD-fallback	0	0
L	NIST-Software	0	0
L	NLOD-1.0	0	0
L	NLOD-2.0	0	0
L	NLPL	0	0
L	NOSL	0	0
L	NPL-1.0	0	0
L	NPL-1.1	0	0
L	NPOSL-3.0	1	0
L	NRL	0	0
L	NTIA-PD	0	0
L	NTP	1	0
L	NTP-0	0	0
L	Naumen	1	0
L	Net-SNMP	0	1
L	NetCDF	0	0
L	Newsletr	0	0
L	Nokia	1	0
L	Noweb	0	0
L	Nunit	0	1
L	O-UDA-1.0	0	0
L	OAR	0	0
L	OCCT-PL	0	0
L	OCLC-2.0	1	0
L	ODC-By-1.0	0	0
L	ODbL-1.0	0	0
L	OFFIS	0	0
L	OFL-1.0	0	0
L	OFL-1.0-RFN	0	0
L	OFL-1.0-no-RFN	0	0
L	OFL-1.1	1	0
L	OFL-1.1-RFN	1	0
L	OFL-1.1-no-RFN	1	0
L	OGC-1.0	0	0
L	OGDL-Taiwan-1.0	0	0
L	OGL-Canada-2.0	0	0
L	OGL-UK-1.0	0	0
L	OGL-UK-2.0	0	0
L	OGL-UK-3.0	0	0
L	OGTSL	1	0
L	OLDAP-1.1	0	0
L	OLDAP-1.2	0	0
L	OLDAP-1.3	0	0
L	OLDAP-1.4	0	0
L	OLDAP-2.0	0	0
L	OLDAP-2.0.1	0	0
L	OLDAP-2.1	0	0
L	OLDAP-2.2	0	0
L	OLDAP-2.2.1	0	0
L	OLDAP-2.2.2	0	0
L	OLDAP-2.3	0	0
L	OLDAP-2.4	0	0
L	OLDAP-2.5	0	0
L	OLDAP-2.6	0	0
L	OLDAP-2.7	0	0
L	OLDAP-2.8	1	0
L	OLFL-1.3	1	0
L	OML	0	0
L	OPL-1.0	0	0
L	OPL-UK-3.0	0	0
L	OPUBL-1.0	0	0
L	OSC-1.0	1	0
L	OSET-PL-2.1	1	0
L	OSL-1.0	1	0
L	OSL-1.1	0	0
L	OSL-2.0	1	0
L	OSL-2.1	1	0
L	OSL-3.0	1	0
L	OSSP	0	0
L	OpenMDW-1.0	0	0
L	OpenPBS-2.3	0	0
L	OpenSSL	0	0
L	OpenSSL-standalone	0	0
L	OpenVision	0	0
L	PADL	0	0
L	PDDL-1.0	0	0
L	PHP-3.0	1	0
L	PHP-3.01	1	0
L	PPL	0	0
L	PSF-2.0	0	0
L	ParaType-Free-Font-1.3	0	0
L	Parity-6.0.0	0	0
L	Parity-7.0.0	0	0
L	Pixar	0	0
L	Plexus	0	0
L	PolyForm-Noncommercial-1.0.0	0	0
L	PolyForm-Small-Business-1.0.0	0	0
L	PostgreSQL	1	0
L	Python-2.0	1	0
L	Python-2.0.1	1	0
L	QPL-1.0	1	0
L	QPL-1.0-INRIA-2004	0	0
L	Qhull	0	0
L	RHeCos-1.1	0	0
L	RPL-1.1	1	0
L	RPL-1.5	1	0
L	RPSL-1.0	1	0
L	RSA-MD	0	0
L	RSCPL	1	0
L	Rdisc	0	0
L	Ruby	0	0
L	Ruby-pty	0	0
L	SAX-PD	0	0
L	SAX-PD-2.0	0	0
L	SCEA	0	0
L	SGI-B-1.0	0	0
L	SGI-B-1.1	0	0
L	SGI-B-2.0	0	0
L	SGI-OpenGL	0	0
L	SGMLUG-PM	0	0
L	SGP4	0	0
L	SHL-0.5	0	0
L	SHL-0.51	0	0
L	SISSL	1	0
L	SISSL-1.2	0	0
L	SL	0	0
L	SMAIL-GPL	0	0
L	SMLNJ	0	0
L	SMPPL	0	0
L	SNIA	0	0
L	SOFA	0	0
L	SPL-1.0	1	0
L	SSH-OpenSSH	0	0
L	SSH-short	0	0
L	SSLeay-standalone	0	0
L	SSPL-1.0	0	0
L	SUL-1.0	0	0
L	SWL	0	0
L	Saxpath	0	0
L	SchemeReport	0	0
L	Sendmail	0	0
L	Sendmail-8.23	0	0
L	Sendmail-Open-Source-1.1	0	0
L	SimPL-2.0	1	0
L	Sleepycat	1	0
L	Soundex	0	0
L	Spencer-86	0	0
L	Spencer-94	0	0
L	Spencer-99	0	0
L	StandardML-NJ	0	1
L	SugarCRM-1.1.3	0	0
L	Sun-PPP	0	0
L	Sun-PPP-2000	0	0
L	SunPro	0	0
L	Symlinks	0	0
L	TAPR-OHL-1.0	0	0
L	TCL	0	0
L	TCP-wrappers	0	0
L	TGPPL-1.0	0	0
L	TMate	0	0
L	TORQUE-1.1	0	0
L	TOSL	0	0
L	TPDL	0	0
L	TPL-1.0	0	0
L	TTWL	0	0
L	TTYP0	0	0
